game_id,title,region,system,language,updated_from_redump
SLUS-01164,Dragon Valor (USA) (Disc 2),NTSC-U,PSX,E,1
SLUS-01206,Dragon Warrior VII (USA) (Disc 1),NTSC-U,PSX,E,1
SLUS-01346,Dragon Warrior VII (USA) (Disc 2),NTSC-U,PSX,E,1
SLUS-00226,DragonHeart - Fire & Steel (USA),NTSC-U,PSX,E,1
SLUS-01312,DREAMWORKS - GOLD & GLORY - THE ROAD TO EL DORADO,NTSC-U,PSX,E,0
SLUS-00842,Driver - You Are the Wheelman (USA),NTSC-U,PSX,E,1
SLUS-01161,DRIVER 2 - THE WHEELMAN IS BACK  - (Disc 1),NTSC-U,PSX,E,0
SLUS-01318,DRIVER 2 - THE WHEELMAN IS BACK  - (Disc 2),NTSC-U,PSX,E,0
SLUS-01025,Ducati World - Racing Challenge (USA),NTSC-U,PSX,E,1
SLUS-01002,Duke Nukem - Land of the Babes (USA),NTSC-U,PSX,E,1
SLUS-00583,Duke Nukem - Time to Kill (USA) (Demo 1),NTSC-U,PSX,E,1
SLUS-00355,Duke Nukem - Total Meltdown (USA),NTSC-U,PSX,E,1
SLUS-00973,Dune 2000 (USA),NTSC-U,PSX,E,1
SLUS-00438,Dynasty Warriors (USA),NTSC-U,PSX,E,1
SLUS-01319,EA Sports Supercross (USA),NTSC-U,PSX,E,1
SLUS-00943,"Eagle One - Harrier Attack (USA) (En,Fr,Es)",NTSC-U,PSX,E,1
SLUS-01551,Easter Bunny's Big Day (USA),NTSC-U,PSX,E,1
SLUS-00820,Echo Night (USA),NTSC-U,PSX,E,1
SLUS-01169,ECW Anarchy Rulz (USA),NTSC-U,PSX,E,1
SLUS-01045,ECW Hardcore Revolution (USA),NTSC-U,PSX,E,1
SLUS-00751,Eggs of Steel - Charlie's Eggcellent Adventure (USA),NTSC-U,PSX,E,1
SLUS-00809,Ehrgeiz - God Bless the Ring (USA),NTSC-U,PSX,E,1
SCUS-94243,Einhaender (USA),NTSC-U,PSX,E,1
SLUS-00654,Elemental Gearbolt (USA),NTSC-U,PSX,E,1
SLUS-00699,Eliminator (USA),NTSC-U,PSX,E,1
SCUS-94152,Epidemic (USA),NTSC-U,PSX,E,1
SLUS-01462,Equestrian Showcase (USA),NTSC-U,PSX,E,1
SCUS-94503,ESPN Extreme Games (USA),NTSC-U,PSX,E,1
SLUS-01186,ESPN MLS Gamenight (USA),NTSC-U,PSX,E,1
SLUS-00704,X Games Pro Boarder (USA),NTSC-U,PSX,E,1
SLUS-01034,Eternal Eyes (USA),NTSC-U,PSX,E,1
SLUS-01072,Evil Dead - Hail to the King (USA) (Disc 1),NTSC-U,PSX,E,1
SLUS-01326,Evil Dead - Hail to the King (USA) (Disc 2),NTSC-U,PSX,E,1
SLUS-00855,Evil Zone (USA),NTSC-U,PSX,E,1
SLUS-00541,Excalibur 2555 A.D. (USA),NTSC-U,PSX,E,1
SLUS-01075,Expendable (USA),NTSC-U,PSX,E,1
SLUS-01530,Extreme Go-Kart Racing (USA),NTSC-U,PSX,E,1
SLUS-00200,Extreme Pinball (USA),NTSC-U,PSX,E,1
SLUS-01290,"F1 Championship Season 2000 (USA) (En,Fr,Es)",NTSC-U,PSX,E,1
SLUS-01088,"F1 Racing Championship (USA) (En,Fr)",NTSC-U,PSX,E,1
SLUS-01036,"F1 World Grand Prix - 1999 Season (USA) (En,Fr,De,Es,It)",NTSC-U,PSX,E,1
SLUS-01344,F1 World Grand Prix (USA),NTSC-U,PSX,E,1
SLUS-00236,"Fade to Black (USA) (En,Fr,De,Es,It)",NTSC-U,PSX,E,1
SLUS-01454,Family Card Games Fun Pack (USA),NTSC-U,PSX,E,1
SLUS-01171,Family Feud (USA),NTSC-U,PSX,E,1
SLUS-01049,Family Game Pack (USA),NTSC-U,PSX,E,1
SLUS-00395,Fantastic Four (USA),NTSC-U,PSX,E,1
SLUS-01001,Fatal Fury - Wild Ambition (USA),NTSC-U,PSX,E,1
SLUS-00920,Fear Effect (USA) (Disc 1),NTSC-U,PSX,E,1
SLUS-01056,Fear Effect (USA) (Disc 2),NTSC-U,PSX,E,1
SLUS-01057,Fear Effect (USA) (Disc 3),NTSC-U,PSX,E,1
SLUS-01058,Fear Effect (USA) (Disc 4),NTSC-U,PSX,E,1
SLUS-01266,Fear Effect 2 - Retro Helix (USA) (Disc 1) (Rev 1),NTSC-U,PSX,E,1
SLUS-01275,Fear Effect 2 - Retro Helix (USA) (Disc 2) (Rev 1),NTSC-U,PSX,E,1
SLUS-01276,Fear Effect 2 - Retro Helix (USA) (Disc 3) (Rev 1),NTSC-U,PSX,E,1
SLUS-01277,Fear Effect 2 - Retro Helix (USA) (Disc 4) (Rev 1),NTSC-U,PSX,E,1
SLUS-00533,Felony 11-79 (USA),NTSC-U,PSX,E,1
SLUS-00782,"FIFA 99 (USA) (En,Fr,De,Es,Nl,Sv)",NTSC-U,PSX,E,1
SLUS-00994,"FIFA 2001 (USA) (En,De,Es,Nl,Sv)",NTSC-U,PSX,"E, Du, G, S, Sw",1
SLUS-01262,"FIFA 2000 - Major League Soccer (USA) (En,De,Es,Nl,Sv)",NTSC-U,PSX,"E, Du, G, S, Sw",1
SLUS-01408,FIFA 2002 - MAJOR LEAGUE SOCCER,NTSC-U,PSX,E,0
SLUS-00520,"FIFA - Road to World Cup 98 (USA) (En,Fr,De,Es,Nl,Sv)",NTSC-U,PSX,"E, Du, F, G, S, Sw",1
SLUS-00038,FIFA SOCCER '96,NTSC-U,PSX,E,0
SLUS-00269,"FIFA Soccer 97 (USA) (En,Fr,De,Es,It,Sv)",NTSC-U,PSX,"E, F, G, I, S, Sw",1
SLUS-01504,"FIFA Soccer 2003 (USA) (En,Es)",NTSC-U,PSX,"E, S",1
SLUS-01578,"FIFA Soccer 2004 (USA) (En,Es)",NTSC-U,PSX,E,1
SLUS-01585,"FIFA Soccer 2005 (USA) (En,Es)",NTSC-U,PSX,E,1
SLUS-00641,Fighter Maker (USA) (Beta) (1999-10-07),NTSC-U,PSX,E,1
SLUS-00433,Fighting Force (USA) (Rev 1) (EDC),NTSC-U,PSX,E,1
SLUS-00934,Fighting Force 2 (USA),NTSC-U,PSX,E,1
SLUS-00331,Final Doom (USA),NTSC-U,PSX,E,1
SCUS-94163,Final Fantasy VII (USA) (Disc 1),NTSC-U,PSX,E,1
SCUS-94164,Final Fantasy VII (USA) (Disc 2),NTSC-U,PSX,E,1
SCUS-94165,Final Fantasy VII (USA) (Disc 3),NTSC-U,PSX,E,1
SLUS-00892,Final Fantasy VIII (USA) (Disc 1),NTSC-U,PSX,E,1
SLUS-00908,Final Fantasy VIII (USA) (Disc 2),NTSC-U,PSX,E,1
SLUS-00909,Final Fantasy VIII (USA) (Disc 3),NTSC-U,PSX,E,1
SLUS-00910,Final Fantasy VIII (USA) (Disc 4),NTSC-U,PSX,E,1
SLUS-01251,Final Fantasy IX (USA) (Disc 1),NTSC-U,PSX,E,1
SLUS-01295,Final Fantasy IX (USA) (Disc 2),NTSC-U,PSX,E,1
SLUS-01296,Final Fantasy IX (USA) (Disc 3),NTSC-U,PSX,E,1
SLUS-01297,Final Fantasy IX (USA) (Disc 4),NTSC-U,PSX,E,1
SLUS-00879,FINAL FANTASY ANTHOLOGY  - (Disc 1),NTSC-U,PSX,E,0
SLUS-00900,FINAL FANTASY ANTHOLOGY  - (Disc 2),NTSC-U,PSX,E,0
SLUS-01360,FINAL FANTASY CHRONICLES  - (Disc 1),NTSC-U,PSX,E,0
SLUS-01363,FINAL FANTASY CHRONICLES  - (Disc 2),NTSC-U,PSX,E,0
SLUS-01541,Final Fantasy Origins (USA) (Rev 1),NTSC-U,PSX,E,1
SCUS-94221,Final Fantasy Tactics (USA),NTSC-U,PSX,E,1
SLUS-00802,FISHERMAN'S BAIT,NTSC-U,PSX,E,0
SLUS-00999,Fisherman's Bait 2 - Big Ol' Bass (USA),NTSC-U,PSX,E,1
SLUS-00231,Floating Runner - Quest for the 7 Crystals (USA),NTSC-U,PSX,E,1
SLUS-01301,Ford Racing (USA),NTSC-U,PSX,E,1
SLUS-01540,Ford Truck Mania (USA),NTSC-U,PSX,E,1
SCUS-94353,Formula 1 (USA),NTSC-U,PSX,E,1
SLUS-00744,"Formula 1 98 (USA) (En,Fr,De,Es,It,Fi)",NTSC-U,PSX,"E, F, G, I, S, Fi",1
SLUS-00546,"Formula 1 Championship Edition (USA) (En,Fr,De,Es,It)",NTSC-U,PSX,E,1
SLUS-00870,FORMULA ONE 99,NTSC-U,PSX,"E, F, S",0
SLUS-01134,Formula One 2000 (USA),NTSC-U,PSX,E,1
SLUS-00458,Forsaken (USA),NTSC-U,PSX,E,1
SLUS-00101,Fox Hunt (USA) (Disc 1),NTSC-U,PSX,E,1
SLUS-00175,Fox Hunt (USA) (Disc 2),NTSC-U,PSX,E,1
SLUS-00176,Fox Hunt (USA) (Disc 3),NTSC-U,PSX,E,1
SLUS-00636,Fox Sports Golf '99 (USA),NTSC-U,PSX,E,1
SLUS-00925,FOX SPORTS NHL CHAMPIONSHIP 2000,NTSC-U,PSX,E,0
SLUS-00635,"Fox Sports Soccer '99 (USA) (En,Es)",NTSC-U,PSX,"E, S",1
SLUS-00010,Frank Thomas Big Hurt Baseball (USA),NTSC-U,PSX,E,1
SLUS-00767,Freestyle Boardin' '99 (USA),NTSC-U,PSX,E,1
SLUS-01122,Freestyle Motocross - McGrath vs. Pastrana (USA),NTSC-U,PSX,E,1
SLUS-00506,Frogger (USA),NTSC-U,PSX,E,1
SLUS-01172,Frogger 2 - Swampy's Revenge (USA) (Beta) (2000-07-31),NTSC-U,PSX,E,1
SLUS-01011,Front Mission 3 (USA),NTSC-U,PSX,E,1
SLUS-00739,Future Cop - L.A.P.D. (USA),NTSC-U,PSX,E,1
SLUS-00544,G-Police (USA) (Disc 1),NTSC-U,PSX,E,1
SLUS-00556,G-Police (USA) (Disc 2),NTSC-U,PSX,E,1
SLUS-00798,G-Police - Weapons of Justice (USA),NTSC-U,PSX,E,1
SLUS-01258,Galaga - Destination Earth (USA),NTSC-U,PSX,E,1
SLUS-00986,Galerians (USA) (Disc 1),NTSC-U,PSX,E,1
SLUS-01098,Galerians (USA) (Disc 2),NTSC-U,PSX,E,1
SLUS-01099,Galerians (USA) (Disc 3),NTSC-U,PSX,E,1
SLUS-00942,Gallop Racer (USA),NTSC-U,PSX,E,1
SLUS-00624,Gauntlet Legends (USA),NTSC-U,PSX,E,1
SLUS-00970,Gekido - Urban Fighters (USA),NTSC-U,PSX,E,1
SLUS-01498,Gekioh - Shooting King (USA),NTSC-U,PSX,E,1
SLUS-00024,Geom Cube (USA),NTSC-U,PSX,E,1
SLUS-00042,Gex (USA) (Rev 1),NTSC-U,PSX,E,1
SLUS-00598,Gex - Enter the Gecko (USA) (Beta) (1998-01-29),NTSC-U,PSX,E,1
SLUS-00806,Gex 3 - Deep Cover Gecko (USA),NTSC-U,PSX,E,1
SLUS-00552,Ghost in the Shell (USA),NTSC-U,PSX,E,1
SLUS-00890,Glover (USA),NTSC-U,PSX,E,1
SLUS-00055,Goal Storm (USA),NTSC-U,PSX,E,1
SLUS-00295,Goal Storm '97 (USA),NTSC-U,PSX,E,1
SLUS-00319,Golden Nugget (USA) (Disc 1),NTSC-U,PSX,E,1
SLUS-00555,Golden Nugget (USA) (Disc 2),NTSC-U,PSX,E,1
SCUS-94194,GRAN TURISMO - THE REAL DRIVING SIMULATOR,NTSC-U,PSX,E,0
SCUS-94455,GRAN TURISMO 2 - THE REAL DRIVING SIMULATOR  - (Disc 1),NTSC-U,PSX,E,0
SCUS-94488,GRAN TURISMO 2 - THE REAL DRIVING SIMULATOR  - (Disc 2),NTSC-U,PSX,E,0
SCUS-94588,GRAN TURISMO 2 - THE REAL DRIVING SIMULATOR  - (Disc 3),NTSC-U,PSX,E,0
SLUS-00127,Grand Slam (USA),NTSC-U,PSX,E,1
SLUS-00106,Grand Theft Auto 2 (USA),NTSC-U,PSX,E,1
SLUS-00789,GRAND THEFT AUTO - COLLECTOR'S EDITION  - (Disc 2),NTSC-U,PSX,E,0
SLUS-00846,GRAND THEFT AUTO - COLLECTOR'S EDITION  - (Disc 3),NTSC-U,PSX,E,0
SCUS-94457,Grandia (USA) (Disc 1),NTSC-U,PSX,E,1
SCUS-94465,Grandia (USA) (Disc 2),NTSC-U,PSX,E,1
SLUS-00323,Grid Runner (USA) (Beta) (1996-06-08),NTSC-U,PSX,E,1
SCUS-94568,Grind Session (USA),NTSC-U,PSX,E,1
SLUS-01150,Grudge Warriors (USA),NTSC-U,PSX,E,1
SLUS-00811,Guardian's Crusade (USA),NTSC-U,PSX,E,1
SLUS-01466,Gubble (USA),NTSC-U,PSX,E,1
SLUS-00772,Guilty Gear (USA) (Rev 1),NTSC-U,PSX,E,1
SLUS-01226,Gundam Battle Assault (USA),NTSC-U,PSX,E,1
SLUS-01418,Gundam Battle Assault 2 (USA),NTSC-U,PSX,E,1
SLUS-01398,Gunfighter - The Legend of Jesse James (USA),NTSC-U,PSX,E,1
SLUS-00313,Gunship (USA),NTSC-U,PSX,E,1
SLUS-00651,HardBall '99 (USA),NTSC-U,PSX,E,1
SLUS-01503,"Harry Potter and the Chamber of Secrets (USA) (En,Fr,Es)",NTSC-U,PSX,"E, F, S",1
SLUS-01415,"Harry Potter and the Sorcerer's Stone (USA) (En,Fr,Es)",NTSC-U,PSX,"E, F, S",1
SLUS-01115,Harvest Moon - Back to Nature (USA),NTSC-U,PSX,E,1
SLUS-01027,HBO Boxing (USA),NTSC-U,PSX,E,1
SLUS-00696,Heart of Darkness (USA) (Disc 1),NTSC-U,PSX,E,1
SLUS-00741,Heart of Darkness (USA) (Disc 2),NTSC-U,PSX,E,1
SLUS-01414,Hellboy - Asylum Seeker (USA),NTSC-U,PSX,E,1
SLUS-00778,Hello Kitty - Cube Frenzy (USA),NTSC-U,PSX,E,1
SLUS-00298,Herc's Adventures (USA),NTSC-U,PSX,E,1
SLUS-00348,Hexen (USA),NTSC-U,PSX,E,1
SLUS-00157,HI-OCTANE,NTSC-U,PSX,E,0
SLUS-01244,High Heat Major League Baseball 2002 (USA),NTSC-U,PSX,E,1
SLUS-00830,High Heat Baseball 2000 (USA),NTSC-U,PSX,E,1
SLUS-01195,Hogs of War (USA),NTSC-U,PSX,E,1
SLUS-01394,Hooters - Road Trip (USA),NTSC-U,PSX,E,1
SLUS-01375,Hoshigami - Ruining Blue Earth (USA),NTSC-U,PSX,E,1
SCUS-94188,Hot Shots Golf (USA),NTSC-U,PSX,E,1
SCUS-94476,Hot Shots Golf 2 (USA),NTSC-U,PSX,E,1
SLUS-01293,Hot Wheels - Extreme Racing (USA),NTSC-U,PSX,E,1
SLUS-00964,Hot Wheels - Turbo Racing (USA),NTSC-U,PSX,E,1
SLUS-01559,"Hugo - The Evil Mirror (USA) (En,Es)",NTSC-U,PSX,"E, S",1
SLUS-00847,Hydro Thunder (USA),NTSC-U,PSX,E,1
SLUS-01097,IHRA Drag Racing (USA),NTSC-U,PSX,E,1
SLUS-00225,Impact Racing (USA),NTSC-U,PSX,E,1
SLUS-01294,In Cold Blood (USA) (Disc 1),NTSC-U,PSX,E,1
SLUS-01314,In Cold Blood (USA) (Disc 2),NTSC-U,PSX,E,1
SLUS-00172,In the Hunt (USA),NTSC-U,PSX,E,1
SLUS-01225,Incredible Crisis (USA),NTSC-U,PSX,E,1
SLUS-00221,Independence Day (USA),NTSC-U,PSX,E,1
SLUS-01267,"Inspector Gadget - Gadget's Crazy Maze (USA) (En,Fr,De,Es,It,Nl)",NTSC-U,PSX,"E, Du, F, G, I, S",1
SCUS-94181,I.Q - Intelligent Qube (USA),NTSC-U,PSX,E,1
SLUS-00906,Intellivision Classic Games (USA),NTSC-U,PSX,E,1
SLUS-00238,International Track & Field (USA),NTSC-U,PSX,E,1
SLUS-00987,International Track & Field 2000 (USA),NTSC-U,PSX,E,1
SLUS-00850,Interplay Sports Baseball 2000 (USA),NTSC-U,PSX,E,1
SLUS-01534,Inuyasha - A Feudal Fairy Tale (USA),NTSC-U,PSX,E,1
SLUS-00709,Invasion from Beyond (USA),NTSC-U,PSX,E,1
SLUS-00378,IRON & BLOOD - WARRIORS OF RAVENLOFT,NTSC-U,PSX,E,0
SLUS-00235,Iron Man & X-O Manowar in Heavy Metal (USA),NTSC-U,PSX,E,1
SLUS-01061,Iron Soldier 3 (USA),NTSC-U,PSX,E,1
SLUS-00775,Irritating Stick (USA),NTSC-U,PSX,E,1
SLUS-00674,ISS PRO 98,NTSC-U,PSX,"E, F, G, I, S",0
SLUS-01014,ISS Pro Evolution (USA),NTSC-U,PSX,E,1
SLUS-00854,Jade Cocoon - Story of the Tamamayu (USA),NTSC-U,PSX,E,1
SLUS-01139,Jarrett & Labonte Stock Car Racing (USA),NTSC-U,PSX,E,1
SLUS-00682,Jeopardy! (USA),NTSC-U,PSX,E,1
SLUS-01173,Jeopardy! 2nd Edition (USA),NTSC-U,PSX,E,1
SLUS-00479,Jeremy McGrath Supercross 98 (USA),NTSC-U,PSX,E,1
SLUS-00832,Jeremy McGrath Supercross 2000 (USA),NTSC-U,PSX,E,1
SCUS-94907,Jersey Devil (USA),NTSC-U,PSX,E,1
SCUS-94309,Jet Moto (USA),NTSC-U,PSX,E,1
SCUS-94167,Jet Moto 2 (USA),NTSC-U,PSX,E,1
SCUS-94555,Jet Moto 3 (USA),NTSC-U,PSX,E,1
SLUS-01509,Jigsaw Madness (USA),NTSC-U,PSX,E,1
SLUS-00500,Jimmy Johnson's VR Football '98 (USA),NTSC-U,PSX,E,1
SLUS-01313,Jimmy White's 2 - Cueball (USA),NTSC-U,PSX,E,1
SLUS-00194,Johnny Bazookatone (USA),NTSC-U,PSX,E,1
SLUS-01060,JoJo's Bizarre Adventure (USA),NTSC-U,PSX,E,1
SLUS-00630,Judge Dredd (USA),NTSC-U,PSX,E,1
SLUS-00894,Juggernaut (USA) (Disc 1),NTSC-U,PSX,E,1
SLUS-00988,Juggernaut (USA) (Disc 2),NTSC-U,PSX,E,1
SLUS-00989,Juggernaut (USA) (Disc 3),NTSC-U,PSX,E,1
SCUS-94103,Jumping Flash! (USA),NTSC-U,PSX,E,1
SCUS-94108,Jumping Flash! 2 (USA),NTSC-U,PSX,E,1
SLUS-01383,JUMPSTART - WILDLIFE SAFARI,NTSC-U,PSX,E,0
SLUS-00177,Jupiter Strike (USA),NTSC-U,PSX,E,1
SLUS-00766,K-1 Revenge (USA),NTSC-U,PSX,E,1
SLUS-00414,K-1 The Arena Fighters (USA),NTSC-U,PSX,E,1
SLUS-00677,Kagero - Deception II (USA),NTSC-U,PSX,E,1
SLUS-00631,Kartia - The Word of Fate (USA),NTSC-U,PSX,E,1
SLUS-00600,Kensei - Sacred Fist (USA),NTSC-U,PSX,E,1
SLUS-01412,Kickboxing (USA),NTSC-U,PSX,E,1
SCUS-94102,Kileak - The DNA Imperative (USA),NTSC-U,PSX,E,1
SLUS-00938,Killer Loop (USA),NTSC-U,PSX,E,1
SLUS-00369,Killing Zone (USA),NTSC-U,PSX,E,1
SLUS-00158,King's Field (USA),NTSC-U,PSX,E,1
SLUS-00255,King's Field II (USA),NTSC-U,PSX,E,1
SLUS-00801,Kingsley's Adventure (USA),NTSC-U,PSX,E,1
SLUS-01366,KISS Pinball (USA),NTSC-U,PSX,E,1
SLUS-00585,Klonoa - Door to Phantomile (USA),NTSC-U,PSX,E,1
SLUS-00737,Knockout Kings (USA),NTSC-U,PSX,E,1
SLUS-00993,Knockout Kings 2000 (USA),NTSC-U,PSX,E,1
SLUS-01269,Knockout Kings 2001 (USA),NTSC-U,PSX,E,1
SLUS-00945,Konami Arcade Classics (USA),NTSC-U,PSX,E,1
SLUS-01051,Koudelka (USA) (Disc 1),NTSC-U,PSX,E,1
SLUS-01100,Koudelka (USA) (Disc 2),NTSC-U,PSX,E,1
SLUS-01101,Koudelka (USA) (Disc 3),NTSC-U,PSX,E,1
SLUS-01102,Koudelka (USA) (Disc 4),NTSC-U,PSX,E,1
SCUS-94303,Krazy Ivan (USA),NTSC-U,PSX,E,1
SLUS-01125,Kurt Warner's Arena Football Unleashed (USA),NTSC-U,PSX,E,1
SLUS-00708,Legacy of Kain - Soul Reaver (USA) (Beta) (1999-04-14),NTSC-U,PSX,E,1
SCUS-94254,Legend of Legaia (USA) (Beta) (1998-11-16),NTSC-U,PSX,E,1
SLUS-01013,Legend of Mana (USA),NTSC-U,PSX,E,1
SLUS-01246,LEGO Island 2 - The Brickster's Revenge (USA),NTSC-U,PSX,E,1
SLUS-00581,"LEGO Racers (USA) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)",NTSC-U,PSX,E,1
SLUS-00937,LEGO Rock Raiders (USA),NTSC-U,PSX,E,1
SCUS-94601,3D Lemmings (USA),NTSC-U,PSX,E,1
SLUS-00760,Lemmings & Oh No! More Lemmings (USA),NTSC-U,PSX,E,1
SLUS-00293,Lethal Enforcers I & II (USA),NTSC-U,PSX,E,1
LSP-990121,Lightspan - 16 Tales 1,NTSC-U,PSX,,0
LSP-990122,LIGHTSPAN - 16 TALES 2,NTSC-U,PSX,E,0
LSP-990123,Lightspan - 16 Tales 3,NTSC-U,PSX,,0
LSP-990124,Lightspan - 16 Tales 4,NTSC-U,PSX,,0
LSP-010170,LIGHTSPAN - A MARS MOOSE ADVENTURE - COSMIC QUEST 1 - CITY SIGHTS,NTSC-U,PSX,E,0
LSP-010270,LIGHTSPAN - A MARS MOOSE ADVENTURE - COSMIC QUEST 2 - FAIRY TALE ISLAND,NTSC-U,PSX,E,0
LSP-010370,LIGHTSPAN - A MARS MOOSE ADVENTURE - COSMIC QUEST 3 - RACE THROUGH FRANCE,NTSC-U,PSX,E,0
LSP-010160,LIGHTSPAN - A MARS MOOSE ADVENTURE - STAY & PLAY 1 - IN THE CLUBHOUSE,NTSC-U,PSX,E,0
LSP-010260,LIGHTSPAN - A MARS MOOSE ADVENTURE - STAY & PLAY 2 - IN MARS' BEDROOM,NTSC-U,PSX,E,0
LSP-010360,LIGHTSPAN - A MARS MOOSE ADVENTURE - STAY & PLAY 3 - IN LONNIE'S CLASSROOM,NTSC-U,PSX,E,0
LSP-010180,Mars Moose Adventure - WalkAbout 1 - The Natural History Museum (USA),NTSC-U,PSX,E,1
LSP-010280,Mars Moose Adventure - WalkAbout 2 - The Shakespeare Festival (USA),NTSC-U,PSX,,1
LSP-010380,Mars Moose Adventure - WalkAbout 3 - World Sports Day (USA),NTSC-U,PSX,E,1
LSP-200110,Calamity 1 - The Natural World (USA),NTSC-U,PSX,E,1
LSP-200220,Calamity 2 - People and Traditions (USA),NTSC-U,PSX,E,1
LSP-200330,LIGHTSPAN - CALAMITY 3 - AROUND THE WORLD,NTSC-U,PSX,E,0
LSP-903426,Lightspan - Cali's Geo Tools 1,NTSC-U,PSX,,0
LSP-080240,LIGHTSPAN - COSMIC COOKOFF - MATHEMATICS,NTSC-U,PSX,E,0
LSP-905154,Lightspan - Cosmic Cookoff 2 - Language Arts,NTSC-U,PSX,,0
LSP-130110,LIGHTSPAN - CREATIVE CAMP,NTSC-U,PSX,E,0
LSP-903167,Lightspan - Creative Isle 1,NTSC-U,PSX,,0
LSP-905109,Lightspan - Creative Journey 1,NTSC-U,PSX,,0
LSP-907097,Lightspan - Creative Yoyage 1,NTSC-U,PSX,,0
LSP-990191,Lightspan - Every Child Can Succeed 1,NTSC-U,PSX,,0
LSP-990192,Lightspan - Every Child Can Succeed 2,NTSC-U,PSX,,0
LSP-990193,Lightspan - Every Child Can Succeed 3,NTSC-U,PSX,,0
LSP-990194,Lightspan - Every Child Can Succeed 4,NTSC-U,PSX,,0
LSP-990195,Lightspan - Every Child Can Succeed 5,NTSC-U,PSX,,0
LSP-990196,Lightspan - Every Child Can Succeed 6,NTSC-U,PSX,,0
LSP-990197,Lightspan - Every Child Can Succeed 7,NTSC-U,PSX,,0
LSP-080130,LIGHTSPAN - FAIRE GAMES - LANGUAGE ARTS,NTSC-U,PSX,E,0
LSP-905420,Lightspan - Faire Games - Mathematics,NTSC-U,PSX,,0
LSP-150200,Family Connection - A Guide to Lightspan (USA),NTSC-U,PSX,,1
LSP-990131,Lightspan - Head to Toe 1,NTSC-U,PSX,,0
LSP-990132,Lightspan - Head to Toe 2,NTSC-U,PSX,,0
LSP-990133,Lightspan - Head to Toe 3,NTSC-U,PSX,,0
LSP-905062,Lightspan - K9.5 1 - Live in Airdale,NTSC-U,PSX,,0
LSP-905079,Lightspan - K9.5 2 - We are the Dogs,NTSC-U,PSX,,0
LSP-905086,Lightspan - K9.5 3 - Webtunes,NTSC-U,PSX,,0
LSP-905093,Lightspan - K9.5 4 - The Tail-Wag Tour,NTSC-U,PSX,,0
LSP-907103,K9.5 5 - The Howlywood Premiere (USA),NTSC-U,PSX,,1
LSP-905123,Lightspan - KazMania 1 - Trail of Gems,NTSC-U,PSX,,0
LSP-905130,KazMania 2 - Chaos in KazMania (USA) (Rev 1),NTSC-U,PSX,,1
LSP-010150,Lightspan - Liquid Books 1 - Lety's Favorite Stories,NTSC-U,PSX,,0
LSP-010250,Liquid Books Adventure 2 - Amrita's Trees & Cerdito and the Coyote (USA),NTSC-U,PSX,E,1
LSP-010350,Lightspan - Liquid Books 3 -  Far-Fetched Frontier Tales,NTSC-U,PSX,,0
LSP-903136,Lightspan - Liquid Books 4 -  The Adventures of Adelita and Bo,NTSC-U,PSX,,0
LSP-903143,Lightspan - Liquid Books 5 -  Pop-0ut Prose,NTSC-U,PSX,,0
LSP-905147,Lightspan - Liquid Books 6 -  The Wandering Path,NTSC-U,PSX,,0
LSP-903433,Lightspan - Math Gallery 1 - Collection 1,NTSC-U,PSX,,0
LSP-903440,Lightspan - Math Gallery 2 - Collection 2,NTSC-U,PSX,,0
LSP-100112,Math on the Move! 1 - Addition-Subtraction Advanced (USA),NTSC-U,PSX,,1
LSP-905390,Math on the Move! 1 - Addition-Subtraction Intermediate (USA),NTSC-U,PSX,,1
LSP-100113,Math on the Move! 2 - Multiplication-Division Advanced (USA),NTSC-U,PSX,,1
LSP-905406,Math on the Move! 2 - Multiplication-Division Intermediate (USA),NTSC-U,PSX,,1
LSP-050101,Lightspan - Mona & Moki 1 - Drive Me Wild,NTSC-U,PSX,,0
LSP-050102,Lightspan - Mona & Moki 2 - Drive Me Wilder!,NTSC-U,PSX,,0
LSP-905383,Lightspan - P.K.'s Math Studio 1,NTSC-U,PSX,,0
LSP-905345,P.K.'s Place 1 - Party on the Patio! (USA),NTSC-U,PSX,,1
LSP-905352,Lightspan - P.K.'s Place 2 - Hoopo at Sea!,NTSC-U,PSX,,0
LSP-905369,P.K.'s Place 3 - Carlos at the Races! (USA),NTSC-U,PSX,,1
LSP-180410,P.K.'s Place 4 - Daphne and the Seventh Wonder (USA),NTSC-U,PSX,,1
LSP-907127,Lightspan - Road Writer 1,NTSC-U,PSX,,0
LSP-990161,Lightspan - Science is Elementary 1,NTSC-U,PSX,,0
LSP-990162,Lightspan - Science is Elementary 2,NTSC-U,PSX,,0
LSP-990163,Lightspan - Science is Elementary 3,NTSC-U,PSX,,0
LSP-990141,Lightspan - Story Lane Theater 1,NTSC-U,PSX,,0
LSP-990142,Lightspan - Story Lane Theater 2,NTSC-U,PSX,,0
LSP-990143,Lightspan - Story Lane Theater 3,NTSC-U,PSX,,0
LSP-990144,Lightspan - Story Lane Theater 4,NTSC-U,PSX,,0
LSP-990145,Lightspan - Story Lane Theater 5,NTSC-U,PSX,,0
LSP-030101,Lightspan - Str.at.e.s. 1 - Match a Batch,NTSC-U,PSX,,0
LSP-030102,Lightspan - Str.at.e.s. 2 - Matchamania!,NTSC-U,PSX,,0
LSP-030103,Str.at.e.s. 3 - Title This! Title That! (USA),NTSC-U,PSX,,1
